sample_id,cohort,partition,target_description,ground_truth_object_id,initial_state_index,input_sha256,localization_sha256,condition,model,provider,generated_output_text,choice,predicted_object_id,explanation,explanation_word_count,format_valid,decision_tokens,decision_token_count,output_token_count,raw_log_probability,raw_sequence_likelihood,decision_character_span,candidate_map,correct,image_sha256,request_sha256,response_path,response_sha256,score_type
task_06_butter_state_01,additional_states,calibration,butter,object_007,1,4c96ca2e4e2f56f7a229a5607dc36d22adf3d60b8883eec4939a4084848554bf,27af473da13bea4c1a7b8071512eafb66b0b16408777f28c3ae3508dd5ad8c19,label_then_evidence,gpt-4.1-mini-2025-04-14,openai,"G
The label on the box clearly reads ""BUTTER,"" matching the target semantic.",G,object_007,"The label on the box clearly reads ""BUTTER,"" matching the target semantic.",12,True,"[{""index"":0,""token"":""G"",""logprob"":0.0}]",1,18,0.0,1.0,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,abef27ef34eb1ab2b6854c8da4eb47686690233c6e291b64f6fd8609f8c0309b,e696fa85a14e932715be8b9aea46a61cf25c627d16a191b86361e503cf33b04f,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_06_butter_state_01_label_then_evidence.json,6eeda8a665aef27ee7cb4c8b5e6f9842830408e765d3eca28eb0b8bfd1225115,raw_label_likelihood
task_06_butter_state_02,additional_states,calibration,butter,object_007,2,bf90af5dd1163ce7f6612eac1e9be3b43f3287a32ec094f3b896908b39cddd66,db62e72c8ed6c2fd3a89397865ffcdddf37aeec59df4c01ebc1275ef2f183079,label_only,gpt-4.1-mini-2025-04-14,openai,G,G,object_007,,0,True,"[{""index"":0,""token"":""G"",""logprob"":0.0}]",1,1,0.0,1.0,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,d3d1cebe66853fdccd9fb7e2bd86a78d7739f2e4d1f51f10b514c47eaa2b2e51,adf1240f61e7e97983f3e22524423511bb90e8fdfea0e6bca2f7fb2f5374ecb5,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_06_butter_state_02_label_only.json,3fadbe7b2c51ac35f40eb8b622e4e238ab14cb5274c54075e5435ba9e2a1ad5d,raw_label_likelihood
task_06_butter_state_02,additional_states,calibration,butter,object_007,2,bf90af5dd1163ce7f6612eac1e9be3b43f3287a32ec094f3b896908b39cddd66,db62e72c8ed6c2fd3a89397865ffcdddf37aeec59df4c01ebc1275ef2f183079,label_then_evidence,gpt-4.1-mini-2025-04-14,openai,"G
The packaging clearly shows the word ""BUTTER"" on the box.",G,object_007,"The packaging clearly shows the word ""BUTTER"" on the box.",10,True,"[{""index"":0,""token"":""G"",""logprob"":0.0}]",1,16,0.0,1.0,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,d3d1cebe66853fdccd9fb7e2bd86a78d7739f2e4d1f51f10b514c47eaa2b2e51,b18bfd0ef5a65ae720e0b9a855fa11c56adc192033652714192a1ee17ce7bb60,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_06_butter_state_02_label_then_evidence.json,8a5dd3955043f8fe0eef21ecfb00a97f0e2f78f4e61fcd6c043305f8c6ec17d3,raw_label_likelihood
task_06_butter_state_03,additional_states,calibration,butter,object_007,3,47ba4be048dd64cab86eeab2f0ec9b40bab6c982ee1507235fa0ffcbd83049dc,118fbf6c9970e618a737a1e4c3c23cb86079ed0e17737d8c29543c62dec7e4c9,label_only,gpt-4.1-mini-2025-04-14,openai,G,G,object_007,,0,True,"[{""index"":0,""token"":""G"",""logprob"":0.0}]",1,1,0.0,1.0,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,7a37760f9e9a12d9a03b3b87528c912cd1fe9e661016fb01239f31515276a459,3568c7046952b1b3aae76d308c7f74d5083b652fd609ae39514135bd088aab84,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_06_butter_state_03_label_only.json,eba0c4bb771740ba96510a037c7d93314b538c8a0d25fb7359394362c1a6300f,raw_label_likelihood
task_06_butter_state_03,additional_states,calibration,butter,object_007,3,47ba4be048dd64cab86eeab2f0ec9b40bab6c982ee1507235fa0ffcbd83049dc,118fbf6c9970e618a737a1e4c3c23cb86079ed0e17737d8c29543c62dec7e4c9,label_then_evidence,gpt-4.1-mini-2025-04-14,openai,"G
The label on the box clearly reads ""BUTTER"" in large letters.",G,object_007,"The label on the box clearly reads ""BUTTER"" in large letters.",11,True,"[{""index"":0,""token"":""G"",""logprob"":0.0}]",1,17,0.0,1.0,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,7a37760f9e9a12d9a03b3b87528c912cd1fe9e661016fb01239f31515276a459,1dc742b47e4ad4bd4fcb55eb18efc895a587670c86bbcc00ef66d3739aad2ecc,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_06_butter_state_03_label_then_evidence.json,b6139ea9fbbc4f682d678bb4accd0bb6e6306b26dda56e2e32bdea4ff600b4b1,raw_label_likelihood
task_06_butter_state_04,additional_states,calibration,butter,object_007,4,c9d72e8381b459e7eca3b8a8b7addd1558e8ec5184ba0d697173ed6a0ba25c54,75bf645bd57bcd313367a68936d9cd20c9b30ca63264b39c6b440b94e8e68b82,label_only,gpt-4.1-mini-2025-04-14,openai,G,G,object_007,,0,True,"[{""index"":0,""token"":""G"",""logprob"":0.0}]",1,1,0.0,1.0,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,db4d68e6594282adfbe5a08e63f85bd926cb2658cb8ba55d11a1fbc28f354c29,36d0ca47dbcd209f0576f6f6421a45bb1c84affa4354a2e58d226b9f7fd2ef26,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_06_butter_state_04_label_only.json,ce0eccaae8764677f208bb7817b1cce8dc20ae7577114ba14d05c68dfb5c9f0f,raw_label_likelihood
task_06_butter_state_04,additional_states,calibration,butter,object_007,4,c9d72e8381b459e7eca3b8a8b7addd1558e8ec5184ba0d697173ed6a0ba25c54,75bf645bd57bcd313367a68936d9cd20c9b30ca63264b39c6b440b94e8e68b82,label_then_evidence,gpt-4.1-mini-2025-04-14,openai,"G
The box is labeled ""BUTTER"" and matches the typical packaging for butter.",G,object_007,"The box is labeled ""BUTTER"" and matches the typical packaging for butter.",12,True,"[{""index"":0,""token"":""G"",""logprob"":0.0}]",1,18,0.0,1.0,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,db4d68e6594282adfbe5a08e63f85bd926cb2658cb8ba55d11a1fbc28f354c29,aaff9801972587467a0ba590b352ee46f86d35a26068c0b4a499514d7c8e36c0,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_06_butter_state_04_label_then_evidence.json,f0c487acf1811793123efcee6a937ad49f22021c7ec258f1e7a0a70a5d9e54ed,raw_label_likelihood
task_06_butter_state_05,additional_states,calibration,butter,object_007,5,ba3870286338b03c8f1b6978b99ede9c43908f571837c56cdeb0fcfa8d867117,ada612094efe5bd6474d59c419c814dfb5c3096e5d8b0de20e660618e02b1acd,label_only,gpt-4.1-mini-2025-04-14,openai,G,G,object_007,,0,True,"[{""index"":0,""token"":""G"",""logprob"":0.0}]",1,1,0.0,1.0,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,efa164d1267b1fbd331e0f2493f11482224675447672903d6eeabfff688ebc2a,c0d2f92dcf6dc5805524c3ba3b4198e319140f0743b934442061c3865fcb1926,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_06_butter_state_05_label_only.json,50771d09bb95e909b401e8bab1824628770b32ae8a442c684120663f8f0b9832,raw_label_likelihood
task_06_butter_state_05,additional_states,calibration,butter,object_007,5,ba3870286338b03c8f1b6978b99ede9c43908f571837c56cdeb0fcfa8d867117,ada612094efe5bd6474d59c419c814dfb5c3096e5d8b0de20e660618e02b1acd,label_then_evidence,gpt-4.1-mini-2025-04-14,openai,"G
The label on the box clearly reads ""BUTTER"" with a butter image on the packaging.",G,object_007,"The label on the box clearly reads ""BUTTER"" with a butter image on the packaging.",15,True,"[{""index"":0,""token"":""G"",""logprob"":0.0}]",1,21,0.0,1.0,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,efa164d1267b1fbd331e0f2493f11482224675447672903d6eeabfff688ebc2a,f3de9530d449c3f94f8aff793c6db5fef6d7f752d14f1864beded313a6c33a6e,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_06_butter_state_05_label_then_evidence.json,18d0174934e87705bbed11fdf0f619d7356fff0eba1ea7da0d57841de27a2492,raw_label_likelihood
task_06_butter_state_06,additional_states,calibration,butter,object_007,6,1b476976507d434e2cf50d5e2478bd15edc681f47365da265278050d0a949a0a,fc1b59f01b8c7f3ac545924fcb9b2eff8c28b1d6ff701a9fc0f24e52b0f964fd,label_only,gpt-4.1-mini-2025-04-14,openai,G,G,object_007,,0,True,"[{""index"":0,""token"":""G"",""logprob"":0.0}]",1,1,0.0,1.0,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,63ccb8a182fa0b1313130c0ce3078979742437464b14cb950d7124ab014787b9,c923ffaa66213acdbb45462585285a0531711dc265038e8722cffe459720c87f,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_06_butter_state_06_label_only.json,76be0153e282c5bdfa784d1d744ff50c4ab30f81282de41e39be8608055a598e,raw_label_likelihood
task_06_butter_state_06,additional_states,calibration,butter,object_007,6,1b476976507d434e2cf50d5e2478bd15edc681f47365da265278050d0a949a0a,fc1b59f01b8c7f3ac545924fcb9b2eff8c28b1d6ff701a9fc0f24e52b0f964fd,label_then_evidence,gpt-4.1-mini-2025-04-14,openai,"G
The label on the box clearly reads ""BUTTER,"" matching the target butter.",G,object_007,"The label on the box clearly reads ""BUTTER,"" matching the target butter.",12,True,"[{""index"":0,""token"":""G"",""logprob"":0.0}]",1,18,0.0,1.0,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,63ccb8a182fa0b1313130c0ce3078979742437464b14cb950d7124ab014787b9,f26ac06de57e58ff822f85aee6f3126ed32088ed4f6e998f8dbcd4c3052a1e9e,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_06_butter_state_06_label_then_evidence.json,a3e63c1f8277c5b5b30066604d9d3c3a645e6b3fd0a3b71f773de22e84500fef,raw_label_likelihood
task_06_butter_state_07,additional_states,calibration,butter,object_007,7,4baa70dcc6cf1c466f12ba1d22f59d513eede672f15d029659c5452719c7ed4c,1c3d56b2ee357d61ae6f4a52ea6f493540b255a4ebbe58a3ad189fdb970bf8a2,label_only,gpt-4.1-mini-2025-04-14,openai,G,G,object_007,,0,True,"[{""index"":0,""token"":""G"",""logprob"":0.0}]",1,1,0.0,1.0,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,24060ce2fa2557a928c15154ca6e3e9f85985d9ecd5185263089391a7a10c22d,7b8fc4d9270dc9fac51fe6127a2730bec7fdb0ce0f2406fb05434ed452191442,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_06_butter_state_07_label_only.json,18e5bc915723a182e91f8587c07f003d68ec8990581f34c484b4ad929d5f31f8,raw_label_likelihood
task_06_butter_state_07,additional_states,calibration,butter,object_007,7,4baa70dcc6cf1c466f12ba1d22f59d513eede672f15d029659c5452719c7ed4c,1c3d56b2ee357d61ae6f4a52ea6f493540b255a4ebbe58a3ad189fdb970bf8a2,label_then_evidence,gpt-4.1-mini-2025-04-14,openai,"G
The label on the box clearly reads ""BUTTER"" in red and yellow colors.",G,object_007,"The label on the box clearly reads ""BUTTER"" in red and yellow colors.",13,True,"[{""index"":0,""token"":""G"",""logprob"":0.0}]",1,19,0.0,1.0,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,24060ce2fa2557a928c15154ca6e3e9f85985d9ecd5185263089391a7a10c22d,4cc48cc6473eb1c7e6739ee5d592457d682f5259f7de4c30b16cf225b80eb90a,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_06_butter_state_07_label_then_evidence.json,a478292d316ae436b4d661b67138342c37f5c39915414233650acb669223005d,raw_label_likelihood
task_06_butter_state_08,additional_states,calibration,butter,object_007,8,bb6a1199efa3ea89ba561faed4c8082843c4b3b247a1bd7059da9c08b8ce6c60,198d754efad04335a055293f1708d7e5524fdf015926b8bcec03f5b08483a024,label_only,gpt-4.1-mini-2025-04-14,openai,G,G,object_007,,0,True,"[{""index"":0,""token"":""G"",""logprob"":0.0}]",1,1,0.0,1.0,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,2f52f92ce5af48923f8389aea3c3c80b18f6e4949d4f8eb43ac679df3cd07ed6,50c819bbea390d7a55aff8e3f34ac72d08dd7d156ada5e4ed552af214beb88d0,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_06_butter_state_08_label_only.json,6648fde87467809ea138a9376778d389b13c8105ce682210b2c808bf03e319d3,raw_label_likelihood
task_06_butter_state_08,additional_states,calibration,butter,object_007,8,bb6a1199efa3ea89ba561faed4c8082843c4b3b247a1bd7059da9c08b8ce6c60,198d754efad04335a055293f1708d7e5524fdf015926b8bcec03f5b08483a024,label_then_evidence,gpt-4.1-mini-2025-04-14,openai,"G
The box is labeled ""BUTTER"" with a yellow and red design matching typical butter packaging.",G,object_007,"The box is labeled ""BUTTER"" with a yellow and red design matching typical butter packaging.",15,True,"[{""index"":0,""token"":""G"",""logprob"":0.0}]",1,21,0.0,1.0,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,2f52f92ce5af48923f8389aea3c3c80b18f6e4949d4f8eb43ac679df3cd07ed6,14fdd3bee30d0e13bebc6a30f52eb2214c7282aee97116ccf93e49379d6a588b,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_06_butter_state_08_label_then_evidence.json,a6506ff5a962bce67f5513b24553f977e3af53dd7b80917c79f76be70547d418,raw_label_likelihood
task_06_butter_state_09,additional_states,calibration,butter,object_007,9,6dca8cbf851b519b2aea7fd4104e1a8b38c7a9f142f7f6d0f0b8e68acef55fce,cea1c93e93f8c1f3bb99b382caaa62d3b992e9fc3e688196508f6d7a447e6dc5,label_only,gpt-4.1-mini-2025-04-14,openai,G,G,object_007,,0,True,"[{""index"":0,""token"":""G"",""logprob"":0.0}]",1,1,0.0,1.0,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,9a9e3e29216bc8b67b3c632c3c9fd9c3f57114e5ddc8a7f9683bccf75ed61a1f,330ec511e0fd5dce84f62273f78480f2b02b4af7188f55a1749118bfcac323cc,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_06_butter_state_09_label_only.json,210c081a99a52c5804da34e7cd7229fba4c06a234f3a9a5fb01ac23f71511a22,raw_label_likelihood
task_06_butter_state_09,additional_states,calibration,butter,object_007,9,6dca8cbf851b519b2aea7fd4104e1a8b38c7a9f142f7f6d0f0b8e68acef55fce,cea1c93e93f8c1f3bb99b382caaa62d3b992e9fc3e688196508f6d7a447e6dc5,label_then_evidence,gpt-4.1-mini-2025-04-14,openai,"G
The box clearly shows the word ""BUTTER"" on its side in red and yellow colors.",G,object_007,"The box clearly shows the word ""BUTTER"" on its side in red and yellow colors.",15,True,"[{""index"":0,""token"":""G"",""logprob"":0.0}]",1,21,0.0,1.0,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,9a9e3e29216bc8b67b3c632c3c9fd9c3f57114e5ddc8a7f9683bccf75ed61a1f,1ec241297557ad1c0927671ac825234cda9b403130596619152b701f17fdfe81,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_06_butter_state_09_label_then_evidence.json,ef1f2c10c9957133fe11717c69c7fdcd014fde4face8d1cfb66d640930d0bc93,raw_label_likelihood
task_06_butter_state_10,additional_states,calibration,butter,object_007,10,61029abf96b70af2af099339898fc1520e69f5dc813af100e06b52891c5e752e,c91c1a75281b7107ad37298356e15905100703a3b561f6c8103d811a80d09668,label_only,gpt-4.1-mini-2025-04-14,openai,G,G,object_007,,0,True,"[{""index"":0,""token"":""G"",""logprob"":0.0}]",1,1,0.0,1.0,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,482bf37ad4d046450035488415db996238ee122f41aa313fee97287dfcfb359d,a52857be30db8b9f8823ff1b4f439387441b8369c3de8f00635c097a749213c9,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_06_butter_state_10_label_only.json,88fd17bfa0eb766f6b485235964322d1edc82ac1719833907404ef412162f68d,raw_label_likelihood
task_06_butter_state_10,additional_states,calibration,butter,object_007,10,61029abf96b70af2af099339898fc1520e69f5dc813af100e06b52891c5e752e,c91c1a75281b7107ad37298356e15905100703a3b561f6c8103d811a80d09668,label_then_evidence,gpt-4.1-mini-2025-04-14,openai,"G
The box is labeled ""BUTTER"" and matches the target butter semantic.",G,object_007,"The box is labeled ""BUTTER"" and matches the target butter semantic.",11,True,"[{""index"":0,""token"":""G"",""logprob"":0.0}]",1,17,0.0,1.0,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,482bf37ad4d046450035488415db996238ee122f41aa313fee97287dfcfb359d,afc5df4451688a729a96051cb2f09c5e401c01af8b986c00b1a2966b0bbf0d16,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_06_butter_state_10_label_then_evidence.json,0002465a20124c05856205ce1f3059a21af6d781a1bec121f324391bf7f67081,raw_label_likelihood
task_07_milk_state_01,additional_states,calibration,milk,object_002,1,dbe4f12ac9bcbda9e839c90343168fab443c3f7873a784742fe2a26925ae94ea,ca31b608110b1c7842eff57443ec2c9cbfba4c6fb6b4b78dea1732fd75dbe5e0,label_only,gpt-4.1-mini-2025-04-14,openai,B,B,object_002,,0,True,"[{""index"":0,""token"":""B"",""logprob"":-1.9361264946837764e-07}]",1,1,-1.9361264946837764e-07,0.9999998063873693,"[0,1]","{""A"":""object_001"",""B"":""object_002"",""C"":""object_003"",""D"":""object_004"",""E"":""object_005"",""F"":""object_006"",""G"":""object_007""}",True,f5e257a87d46f40271158463ff9ab8e6b1d3a6c926f63c7ddce0daa06e0b0c6e,e6450f0725473f0a69feb2b7ddcc58435976e9385aeff4780949dcf5381d166b,outputs/simulation/experiments/put_all_objects_into_basket/openai_vlm_confidence/explanation_expansion/responses/task_07_milk_state_01_label_only.json,2ea273c0d216c3c3183ececa87aa0a55f205ce3fc27857183e42428375ad1708,raw_label_likelihood
